ProductID,Date,Zip,Units,Revenue,Country
1000,2015-05-31,52391,1,89.2,Germany
1000,2015-06-04,10245,2,178.4,Germany
1000,2015-06-04,32051,1,89.2,Germany
1000,2015-06-06,10407,1,89.2,Germany
1000,2015-06-10,10587,1,89.2,Germany
1000,2015-06-10,12687,2,178.4,Germany
1000,2015-06-10,22417,1,89.2,Germany
1000,2015-06-10,47051,1,89.2,Germany
1000,2015-06-10,48153,1,89.2,Germany
1000,2015-06-11,10585,1,89.2,Germany
1000,2015-06-11,22111,2,178.4,Germany
1000,2015-06-11,42929,1,89.2,Germany
1000,2015-06-11,52388,1,89.2,Germany
1000,2015-06-11,52538,1,89.2,Germany
1000,2015-06-12,32051,1,89.2,Germany
1000,2015-06-12,53902,1,89.2,Germany
1000,2015-06-12,53940,1,89.2,Germany
1000,2015-06-13,13357,2,178.4,Germany
1000,2015-06-13,50999,1,89.2,Germany
1000,2015-06-13,53340,1,89.2,Germany
1000,2015-06-16,10823,1,89.2,Germany
1000,2015-06-18,12101,1,89.2,Germany
1000,2015-06-18,13129,1,89.2,Germany
1000,2015-06-18,22587,1,89.2,Germany
1000,2015-06-18,41749,1,89.2,Germany
1000,2015-06-18,47051,1,89.2,Germany
1000,2015-06-19,12247,1,89.2,Germany
1000,2015-06-19,12555,1,89.2,Germany
1000,2015-06-19,20459,2,178.4,Germany
1000,2015-06-20,45326,1,89.2,Germany
1000,2015-06-20,48369,1,89.2,Germany
1000,2015-06-23,41065,1,89.2,Germany
1000,2015-06-24,47055,1,89.2,Germany
1000,2015-06-25,10557,1,89.2,Germany
1000,2015-06-25,45359,1,89.2,Germany
1000,2015-06-25,52388,1,89.2,Germany
1000,2015-06-26,14059,1,89.2,Germany
1000,2015-06-26,22587,1,89.2,Germany
1000,2015-06-26,45889,1,89.2,Germany
1000,2015-06-26,47269,1,89.2,Germany
1000,2015-06-27,10407,1,89.2,Germany
1000,2015-06-27,48369,2,178.4,Germany
1000,2015-06-27,53879,1,89.2,Germany
1000,2015-06-28,41065,1,89.2,Germany
1000,2015-06-28,45966,1,89.2,Germany
1000,2015-06-28,51145,1,89.2,Germany
1000,2015-06-30,10629,1,89.2,Germany
1000,2015-06-30,14163,1,89.2,Germany
1000,2015-06-30,22089,1,89.2,Germany
1000,2015-06-30,42113,1,89.2,Germany
1000,2015-06-30,46047,1,89.2,Germany
1000,2015-06-30,53842,1,89.2,Germany
1000,2015-07-02,22419,1,89.2,Germany
1000,2015-07-03,45147,1,89.2,Germany
1000,2015-07-07,14059,1,89.2,Germany
1000,2015-07-07,45145,1,89.2,Germany
1000,2015-07-07,53721,1,89.2,Germany
1000,2015-07-08,10247,1,89.2,Germany
1000,2015-07-08,22083,1,89.2,Germany
1000,2015-07-08,32130,1,89.2,Germany
1000,2015-07-08,41065,1,89.2,Germany
1000,2015-07-08,50189,1,89.2,Germany
1000,2015-07-09,22337,1,89.2,Germany
1000,2015-07-09,50169,1,89.2,Germany
1000,2015-07-10,10627,1,89.2,Germany
1000,2015-07-10,52428,1,89.2,Germany
1000,2015-07-10,52457,1,89.2,Germany
1000,2015-07-11,13089,1,89.2,Germany
1000,2015-07-11,22767,1,89.2,Germany
1000,2015-07-11,53940,1,89.2,Germany
1000,2015-07-12,52385,1,89.2,Germany
1000,2015-07-12,53940,1,89.2,Germany
1000,2015-07-14,10627,1,89.2,Germany
1000,2015-07-14,12681,1,89.2,Germany
1000,2015-07-14,45147,1,89.2,Germany
1000,2015-07-14,52428,2,178.4,Germany
1000,2015-07-14,53940,2,178.4,Germany
1000,2015-07-15,53879,2,178.4,Germany
1000,2015-07-16,14059,1,89.2,Germany
1000,2015-07-16,46147,1,89.2,Germany
1000,2015-07-16,52538,2,178.4,Germany
1000,2015-07-16,53639,1,89.2,Germany
1000,2015-07-17,50999,1,89.2,Germany
1000,2015-07-17,52388,1,89.2,Germany
1000,2015-07-18,46147,1,89.2,Germany
1000,2015-07-19,10365,1,89.2,Germany
1000,2015-07-19,22587,1,89.2,Germany
1000,2015-07-19,45145,1,89.2,Germany
1000,2015-07-21,10367,1,89.2,Germany
1000,2015-07-22,53783,1,89.2,Germany
1000,2015-07-22,53840,1,89.2,Germany
1000,2015-07-23,20350,1,89.2,Germany
1000,2015-07-23,45896,2,178.4,Germany
1000,2015-07-23,47906,1,89.2,Germany
1000,2015-07-23,52385,1,89.2,Germany
1000,2015-07-24,47546,1,89.2,Germany
1000,2015-07-24,50999,2,178.4,Germany
1000,2015-07-25,12621,1,89.2,Germany
1000,2015-07-25,13129,1,89.2,Germany
1000,2015-07-25,13589,2,178.4,Germany
1000,2015-07-25,45739,1,89.2,Germany
1000,2015-07-25,50765,1,89.2,Germany
1000,2015-07-25,52391,1,89.2,Germany
1000,2015-07-28,40597,1,89.2,Germany
1000,2015-07-29,13585,1,89.2,Germany
1000,2015-07-29,22049,1,89.2,Germany
1000,2015-07-29,22177,1,89.2,Germany
1000,2015-07-29,42549,2,178.4,Germany
1000,2015-07-29,45134,1,89.2,Germany
1000,2015-07-29,47055,1,89.2,Germany
1000,2015-07-29,47475,1,89.2,Germany
1000,2015-07-29,48369,1,89.2,Germany
1000,2015-07-30,22339,2,178.4,Germany
1000,2015-07-31,20099,1,89.2,Germany
1000,2015-07-31,21037,1,89.2,Germany
1000,2015-07-31,22339,1,89.2,Germany
1000,2015-07-31,22587,1,89.2,Germany
1000,2015-07-31,42499,1,89.2,Germany
1000,2015-07-31,45134,1,89.2,Germany
1000,2015-07-31,52388,1,89.2,Germany
1000,2015-07-31,53902,4,356.79,Germany
1000,2015-07-31,53925,1,89.2,Germany
1000,2015-08-04,41065,1,89.2,Germany
1000,2015-08-07,22111,1,89.2,Germany
1000,2015-08-08,32051,2,178.4,Germany
1000,2015-08-11,14052,1,89.2,Germany
1000,2015-08-11,21147,1,89.2,Germany
1000,2015-08-12,10318,1,89.2,Germany
1000,2015-08-12,12043,1,89.2,Germany
1000,2015-08-12,47051,1,89.2,Germany
1000,2015-08-12,52349,1,89.2,Germany
1000,2015-08-13,12555,1,89.2,Germany
1000,2015-08-13,20148,2,178.4,Germany
1000,2015-08-13,22049,1,89.2,Germany
1000,2015-08-13,41468,1,89.2,Germany
1000,2015-08-13,50169,1,89.2,Germany
1000,2015-08-15,12043,1,89.2,Germany
1000,2015-08-15,13357,1,89.2,Germany
1000,2015-08-15,50767,1,89.2,Germany
1000,2015-08-15,51145,1,89.2,Germany
1000,2015-08-16,12055,1,89.2,Germany
1000,2015-08-16,13129,2,178.4,Germany
1000,2015-08-16,14059,1,89.2,Germany
1000,2015-08-16,45134,2,178.4,Germany
1000,2015-08-18,20251,1,89.2,Germany
1000,2015-08-19,22417,1,89.2,Germany
1000,2015-08-19,40211,1,89.2,Germany
1000,2015-08-19,42929,1,89.2,Germany
1000,2015-08-20,10243,1,89.2,Germany
1000,2015-08-20,22087,1,89.2,Germany
1000,2015-08-20,46047,2,178.4,Germany
1000,2015-08-21,10825,1,89.2,Germany
1000,2015-08-21,53123,1,89.2,Germany
1000,2015-08-22,10707,1,89.2,Germany
1000,2015-08-22,47169,1,89.2,Germany
1000,2015-08-26,22761,1,89.2,Germany
1000,2015-08-26,53804,1,89.2,Germany
1000,2015-08-27,12053,1,89.2,Germany
1000,2015-08-27,12627,2,178.4,Germany
1000,2015-08-27,12681,1,89.2,Germany
1000,2015-08-27,13357,1,89.2,Germany
1000,2015-08-27,21107,1,89.2,Germany
1000,2015-08-27,46049,1,89.2,Germany
1000,2015-08-27,47509,1,89.2,Germany
1000,2015-08-28,22043,1,89.2,Germany
1000,2015-08-28,45357,1,89.2,Germany
1000,2015-08-28,53119,2,178.4,Germany
1000,2015-08-29,10825,1,89.2,Germany
1000,2015-08-29,21129,2,178.4,Germany
1000,2015-08-29,45699,1,89.2,Germany
1000,2015-08-29,46045,1,89.2,Germany
1000,2015-08-29,47051,1,89.2,Germany
1000,2015-08-29,52428,1,89.2,Germany
1000,2015-08-30,10627,1,89.2,Germany
1000,2015-08-30,13357,1,89.2,Germany
1000,2015-08-30,45134,1,89.2,Germany
1000,2015-08-31,13129,1,89.2,Germany
1000,2015-08-31,13158,1,89.2,Germany
1000,2015-08-31,13159,1,89.2,Germany
1000,2015-08-31,40472,1,89.2,Germany
1000,2015-08-31,41334,1,89.2,Germany
1000,2015-08-31,45134,1,89.2,Germany
1000,2015-08-31,47551,1,89.2,Germany
1000,2015-08-31,49545,2,178.4,Germany
1000,2015-09-04,12681,1,89.2,Germany
1000,2015-09-05,47546,1,89.2,Germany
1000,2015-09-06,45472,1,89.2,Germany
1000,2015-09-08,10243,1,89.2,Germany
1000,2015-09-08,45279,2,178.4,Germany
1000,2015-09-08,46047,1,89.2,Germany
1000,2015-09-09,40597,2,178.4,Germany
1000,2015-09-10,40597,1,89.2,Germany
1000,2015-09-11,10627,1,89.2,Germany
1000,2015-09-11,40212,1,89.2,Germany
1000,2015-09-11,47546,1,89.2,Germany
1000,2015-09-11,53879,1,89.2,Germany
1000,2015-09-12,10627,1,89.2,Germany
1000,2015-09-15,13597,1,89.2,Germany
1000,2015-09-15,46537,1,89.2,Germany
1000,2015-09-15,52538,1,89.2,Germany
1000,2015-09-16,10627,1,89.2,Germany
1000,2015-09-16,52441,1,89.2,Germany
1000,2015-09-19,12043,1,89.2,Germany
1000,2015-09-19,20459,1,89.2,Germany
1000,2015-09-20,22115,1,89.2,Germany
1000,2015-09-22,48161,1,89.2,Germany
1000,2015-09-23,12249,1,89.2,Germany
1000,2015-09-23,53229,1,89.2,Germany
1000,2015-09-24,10559,1,89.2,Germany
1000,2015-09-24,22177,1,89.2,Germany
1000,2015-09-25,12043,1,89.2,Germany
1000,2015-09-25,22559,1,89.2,Germany
1000,2015-09-26,41352,1,89.2,Germany
1000,2015-09-27,52385,1,89.2,Germany
1000,2015-09-29,22303,1,89.2,Germany
1000,2015-09-29,53721,1,89.2,Germany
1000,2015-09-30,45699,1,89.2,Germany
1000,2015-10-07,32051,1,89.2,Germany
1000,2015-10-10,45479,1,89.2,Germany
1000,2015-10-11,22391,1,89.2,Germany
1000,2015-10-20,12627,1,89.2,Germany
1000,2015-10-23,50858,1,89.2,Germany
1000,2015-10-29,53225,1,89.2,Germany
1000,2015-11-08,47269,1,89.2,Germany
1000,2015-11-13,50999,1,89.2,Germany
1000,2015-11-29,50999,1,89.2,Germany
1000,2015-12-20,12555,1,89.2,Germany
1000,2015-12-22,10407,1,89.2,Germany
1000,2015-12-27,22359,1,89.2,Germany
1000,2015-12-30,40211,1,89.2,Germany
1000,2015-12-30,40217,1,89.2,Germany
1000,2015-12-30,45659,1,89.2,Germany
1000,2016-01-26,53340,1,89.2,Germany
1000,2016-02-10,46047,1,89.2,Germany
1000,2016-02-12,45481,1,89.2,Germany
1000,2016-02-19,22303,1,97.07,Germany
1000,2016-02-24,22303,1,97.07,Germany
1000,2016-02-28,14059,1,91.82,Germany
1000,2016-02-28,42549,1,89.2,Germany
1000,2016-03-03,46047,1,91.82,Germany
1000,2016-03-08,41468,1,91.82,Germany
1000,2016-03-09,10407,1,91.82,Germany
1000,2016-03-10,22297,1,89.2,Germany
1000,2016-03-10,22763,1,97.07,Germany
1000,2016-03-16,45134,1,91.82,Germany
1000,2016-03-16,51645,1,89.2,Germany
1000,2016-03-16,53117,1,89.2,Germany
1000,2016-03-18,46045,1,91.82,Germany
1000,2016-03-18,46485,1,91.82,Germany
1000,2016-03-19,13597,1,91.82,Germany
1000,2016-03-22,22359,1,91.82,Germany
1000,2016-03-23,13597,1,91.82,Germany
1000,2016-03-23,22111,1,91.82,Germany
1000,2016-03-24,12247,1,91.82,Germany
1000,2016-03-24,12249,1,91.82,Germany
1000,2016-03-24,40597,1,91.82,Germany
1000,2016-03-25,52382,1,91.82,Germany
1000,2016-03-27,47269,1,91.82,Germany
1000,2016-03-30,45699,1,91.82,Germany
1000,2016-03-30,53783,1,91.82,Germany
1000,2016-03-31,10409,1,91.82,Germany
1000,2016-03-31,12059,1,89.2,Germany
1000,2016-03-31,22089,1,97.07,Germany
1000,2016-03-31,42549,1,91.82,Germany
1000,2016-03-31,45768,1,91.82,Germany
1000,2016-03-31,51515,1,91.82,Germany
1000,2016-03-31,53879,1,97.07,Germany
1000,2016-04-01,12351,2,178.4,Germany
1000,2016-04-02,10409,1,97.07,Germany
1000,2016-04-05,12359,1,89.2,Germany
1000,2016-04-05,20251,1,91.82,Germany
1000,2016-04-09,20251,1,91.82,Germany
1000,2016-04-12,46047,1,91.82,Germany
1000,2016-04-13,45143,2,183.65,Germany
1000,2016-04-13,52134,2,178.4,Germany
1000,2016-04-14,12059,1,89.2,Germany
1000,2016-04-14,47169,1,89.2,Germany
1000,2016-04-14,47269,1,91.82,Germany
1000,2016-04-14,53119,1,91.82,Germany
1000,2016-04-15,10719,1,91.82,Germany
1000,2016-04-15,12043,1,89.2,Germany
1000,2016-04-15,13129,1,89.2,Germany
1000,2016-04-15,13589,1,91.82,Germany
1000,2016-04-15,40227,2,178.4,Germany
1000,2016-04-15,41066,2,183.65,Germany
1000,2016-04-15,41189,1,89.2,Germany
1000,2016-04-16,47269,1,89.2,Germany
1000,2016-04-17,10245,1,91.82,Germany
1000,2016-04-17,46047,1,91.82,Germany
1000,2016-04-17,48653,1,91.82,Germany
1000,2016-04-20,10627,1,97.07,Germany
1000,2016-04-20,14057,1,91.82,Germany
1000,2016-04-20,22175,1,97.07,Germany
1000,2016-04-20,46419,2,194.15,Germany
1000,2016-04-22,41366,1,91.82,Germany
1000,2016-04-22,45143,1,91.82,Germany
1000,2016-04-22,50169,1,91.82,Germany
1000,2016-04-22,53925,1,89.2,Germany
1000,2016-04-23,13129,1,91.82,Germany
1000,2016-04-23,45279,1,91.82,Germany
1000,2016-04-24,22119,1,91.82,Germany
1000,2016-04-24,45134,2,183.65,Germany
1000,2016-04-27,12207,1,91.82,Germany
1000,2016-04-27,12277,1,91.82,Germany
1000,2016-04-27,12589,1,97.07,Germany
1000,2016-04-27,13129,1,91.82,Germany
1000,2016-04-27,45359,1,97.07,Germany
1000,2016-04-27,45768,1,97.07,Germany
1000,2016-04-27,52457,2,188.9,Germany
1000,2016-04-28,53119,1,91.82,Germany
1000,2016-04-29,32051,1,91.82,Germany
1000,2016-04-29,40217,1,91.82,Germany
1000,2016-04-29,42549,1,91.82,Germany
1000,2016-04-30,12681,1,91.82,Germany
1000,2016-04-30,32051,1,91.82,Germany
1000,2016-04-30,46047,1,91.82,Germany
1000,2016-04-30,47798,4,356.79,Germany
1000,2016-04-30,53332,1,91.82,Germany
1000,2016-05-05,32051,1,91.82,Germany
1000,2016-05-06,12681,1,91.82,Germany
1000,2016-05-07,41366,1,91.82,Germany
1000,2016-05-07,47269,1,97.07,Germany
1000,2016-05-07,52385,1,89.2,Germany
1000,2016-05-10,22525,1,89.2,Germany
1000,2016-05-10,40597,1,97.07,Germany
1000,2016-05-11,10243,1,91.82,Germany
1000,2016-05-11,12101,1,91.82,Germany
1000,2016-05-11,21077,1,91.82,Germany
1000,2016-05-11,40883,3,275.47,Germany
1000,2016-05-11,42549,1,97.07,Germany
1000,2016-05-11,45479,1,89.2,Germany
1000,2016-05-11,45897,1,91.82,Germany
1000,2016-05-12,46483,1,91.82,Germany
1000,2016-05-12,53119,1,91.82,Germany
1000,2016-05-13,12249,1,91.82,Germany
1000,2016-05-13,46047,2,183.65,Germany
1000,2016-05-13,47546,1,91.82,Germany
1000,2016-05-17,13129,1,97.07,Germany
1000,2016-05-17,45134,1,91.82,Germany
1000,2016-05-17,49545,1,97.07,Germany
1000,2016-05-18,10435,1,91.82,Germany
1000,2016-05-18,45897,1,97.07,Germany
1000,2016-05-19,13589,1,89.2,Germany
1000,2016-05-19,40597,1,91.82,Germany
1000,2016-05-19,47269,1,91.82,Germany
1000,2016-05-21,12357,1,91.82,Germany
1000,2016-05-21,20251,1,89.2,Germany
1000,2016-05-21,22087,2,183.65,Germany
1000,2016-05-21,22089,1,91.82,Germany
1000,2016-05-22,47269,1,91.82,Germany
1000,2016-05-22,53840,1,91.82,Germany
1000,2016-05-24,13129,1,91.82,Germany
1000,2016-05-24,22049,1,89.2,Germany
1000,2016-05-24,46047,1,91.82,Germany
1000,2016-05-24,50181,1,91.82,Germany
1000,2016-05-25,40227,1,91.82,Germany
1000,2016-05-25,41065,1,89.2,Germany
1000,2016-05-25,51519,1,91.82,Germany
1000,2016-05-25,52159,1,89.2,Germany
1000,2016-05-26,10719,1,91.82,Germany
1000,2016-05-27,12685,4,367.29,Germany
1000,2016-05-27,13129,1,91.82,Germany
1000,2016-05-27,13159,1,91.82,Germany
1000,2016-05-27,13357,1,91.82,Germany
1000,2016-05-27,53173,3,280.72,Germany
1000,2016-05-28,10409,1,91.82,Germany
1000,2016-05-28,12524,2,183.65,Germany
1000,2016-05-28,13129,1,91.82,Germany
1000,2016-05-28,53902,2,188.9,Germany
1000,2016-05-29,45130,2,188.9,Germany
1000,2016-05-29,46419,1,91.82,Germany
1000,2016-05-29,50999,2,183.65,Germany
1000,2016-05-31,45661,1,91.82,Germany
1000,2016-05-31,51645,1,91.82,Germany
1000,2016-06-02,13129,1,91.82,Germany
1000,2016-06-02,46047,1,91.82,Germany
1000,2016-06-02,46395,1,91.82,Germany
1000,2016-06-04,10245,1,91.82,Germany
1000,2016-06-05,41169,1,91.82,Germany
1000,2016-06-05,52531,1,91.82,Germany
1000,2016-06-07,13359,1,91.82,Germany
1000,2016-06-07,46047,1,91.82,Germany
1000,2016-06-08,32051,1,91.82,Germany
1000,2016-06-09,13129,1,91.82,Germany
1000,2016-06-09,53347,1,97.07,Germany
1000,2016-06-10,20359,1,91.82,Germany
1000,2016-06-10,41352,1,91.82,Germany
1000,2016-06-10,45359,1,89.2,Germany
1000,2016-06-11,40883,2,194.15,Germany
1000,2016-06-11,41065,1,97.07,Germany
1000,2016-06-14,20251,1,91.82,Germany
1000,2016-06-14,32051,1,91.82,Germany
1000,2016-06-15,41065,1,91.82,Germany
1000,2016-06-16,42549,1,91.82,Germany
1000,2016-06-16,45770,2,183.65,Germany
1000,2016-06-17,12043,1,89.2,Germany
1000,2016-06-17,12347,1,91.82,Germany
1000,2016-06-17,40212,1,91.82,Germany
1000,2016-06-17,46354,1,91.82,Germany
1000,2016-06-17,46537,1,91.82,Germany
1000,2016-06-17,52538,1,91.82,Germany
1000,2016-06-18,10777,1,89.2,Germany
1000,2016-06-18,47546,2,178.4,Germany
1000,2016-06-19,13129,1,91.82,Germany
1000,2016-06-19,52159,1,91.82,Germany
1000,2016-06-21,52134,1,91.82,Germany
1000,2016-06-22,47239,1,91.82,Germany
1000,2016-06-22,53179,1,97.07,Germany
1000,2016-06-24,45134,1,91.82,Germany
1000,2016-06-24,45136,1,91.82,Germany
1000,2016-06-24,52159,1,89.2,Germany
1000,2016-06-25,10585,1,91.82,Germany
1000,2016-06-25,47443,1,91.82,Germany
1000,2016-06-25,47799,1,91.82,Germany
1000,2016-06-26,10245,1,91.82,Germany
1000,2016-06-26,13509,1,91.82,Germany
1000,2016-06-26,51145,1,97.07,Germany
1000,2016-06-28,10719,1,91.82,Germany
1000,2016-06-28,42287,1,91.82,Germany
1000,2016-06-28,45768,1,91.82,Germany
1000,2016-06-28,53840,1,97.07,Germany
1000,2016-06-29,10243,1,91.82,Germany
1000,2016-06-29,14050,1,91.82,Germany
1000,2016-06-29,22391,1,91.82,Germany
1000,2016-06-29,41352,1,89.2,Germany
1000,2016-06-29,45739,1,91.82,Germany
1000,2016-06-29,50767,1,91.82,Germany
1000,2016-06-29,53925,2,188.9,Germany
1000,2016-06-30,12621,1,91.82,Germany
1000,2016-06-30,41366,1,91.82,Germany
1000,2016-06-30,42781,1,91.82,Germany
1000,2016-06-30,45134,1,91.82,Germany
1000,2016-06-30,47169,1,91.82,Germany
1000,2016-06-30,47239,1,97.07,Germany
1000,2016-07-06,52457,1,91.82,Germany
1000,2016-07-06,52538,1,91.82,Germany
1000,2016-07-07,12247,1,91.82,Germany
1000,2016-07-07,14163,1,91.82,Germany
1000,2016-07-07,47269,1,89.2,Germany
1000,2016-07-08,10627,1,91.82,Germany
1000,2016-07-08,12685,1,97.07,Germany
1000,2016-07-09,12043,1,89.2,Germany
1000,2016-07-09,41366,1,97.07,Germany
1000,2016-07-09,42105,1,91.82,Germany
1000,2016-07-09,45326,3,280.72,Germany
1000,2016-07-10,46047,1,91.82,Germany
1000,2016-07-12,42549,1,91.82,Germany
1000,2016-07-12,48432,1,97.07,Germany
1000,2016-07-13,53123,1,89.2,Germany
1000,2016-07-13,53947,1,91.82,Germany
1000,2016-07-14,45663,1,91.82,Germany
1000,2016-07-16,13129,1,91.82,Germany
1000,2016-07-16,46419,1,97.07,Germany
1000,2016-07-17,13509,1,91.82,Germany
1000,2016-07-17,42283,1,91.82,Germany
1000,2016-07-19,10243,1,91.82,Germany
1000,2016-07-19,41516,1,91.82,Germany
1000,2016-07-20,45403,1,91.82,Germany
1000,2016-07-20,52134,1,97.07,Germany
1000,2016-07-21,47199,1,91.82,Germany
1000,2016-07-21,47661,1,91.82,Germany
